id,region,sec_uid,unique_id,nickname,signature,avatar,verified,secret,aweme_count,following_count,follower_count,favoriting_count,total_favorited,ins_id,youtube_channel_title,youtube_channel_id,twitter_name,twitter_id,author_id
6751004241051550725,US,MS4wLjABAAAAgo3rJ34nVRfkouUIV3YfyfwwIXMunczK-4xex-J_zSSq9f3RRhPpGQwvfKbWel22,krystalynngier,Krystalynn Gier 🪴,"all things mind body & planet 
✨ find me on IG & YT ✨
☕️🌤🧺🕊🪴💐🥂💭🌙",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/140709f762d442ec4c2f24a9efb4ed53~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1318,1254,50890,20309,1901285,krystalynngier,,,,,6742912676903568389
7413343713567179809,GB,MS4wLjABAAAAXdOfd9lwFIXjPYSpnOI4TRg1Ktls5lJs_zI2PqGRVrDPg_PDq1J0gF5ZuRi5max_,mymulberryhouse,Leah Lane,"THE MAGIC OF EVERYDAY 
• storyteller 🎞️📚
• Designer & Creative Director",https://p16-common-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/e8951d2c239587aeaa4a82d9fe836a1e~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,84,5,109740,26,3609933,,,,,,6742912676903568389
7000535440160539653,US,MS4wLjABAAAA4UpIseVIUyt5p_NBS1ZdWYg-zpYIwKVAa8YaII7kKCNTA-tiOfcvId7zt7B1uuCF,brightmomentco,Lauren 🧚🏻‍♀️,"Just a girl having fun in the kitchen 🍊
jeremiah 29:11 ✨",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/93a06829ac42b77a959bc0e2fc211c5f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,475,435255,0,0,,,,,,6742912676903568389
6803429767842186245,CA,MS4wLjABAAAA5-bH_8pNTYtXHeksOd5aRH7HYbrpRFlwkxGm8wAlXhzMlkj0Kb_jgor13qyk6Wyk,oakwillow_ecofriendly,Oak & Willow,"Sustainable cleaning & self care products 🌿
Canadian Woman & Queer owned🏳️‍🌈",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/c3d67e1d9c91cb0cfd3acaf5ed1f3ed5~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,598,262241,0,0,,,,,,6742912676903568389
6735601505666384901,US,MS4wLjABAAAAGe1eCJPAMZX45FJADOtCVlR2ACgn9W3YtvokTMK_HbhVbRjDs3W2fq2EOiRNATJH,fathercooper,Alexandra Cooper,Watch Call Her Daddy👇,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c81a923da53094be83cb9c76de64259d~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,104,2618235,0,0,alexandracooper,,,,,6742912676903568389
6939684241035215878,US,MS4wLjABAAAA3eb_CEBPISm-2ln7ZVYu91VUDLXtAZx3f9KUKqJo7Ng9FHqfgUnUM6D_F1msura1,junglekeeper,Paul Rosolie,Rainforest Conservationist protecting the wildest habitats on earth 🌎,https://p16-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/8f4846d576d2bbd994308316e4ba4617~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,222,237,276143,2558,5286951,,,,,,6742912676903568389
7163112717442679854,US,MS4wLjABAAAA_WJ78w3CuF9of8CEBuoqhI5EQkcxwDW4ZOT51cJgzMC3odolPVOVcml4ejnX3FbX,5gyres,5 Gyres,We’re a nonprofit organization working for a planet free of plastic pollution 🌎,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d9366328b8e3f1dfbbd57818c9d327d3~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,108,49,854,138,13591,5gyres,The 5 Gyres Institute,UCwX4cStZyV_Tpixk5nkTkwg,,,6742912676903568389
6666039616670646278,US,MS4wLjABAAAAoEzanUcpDMsEUw24TT68lb5lwBR2LewCNxwpp2r2AMEQeQo1YgfaI5TEHSucAOo4,callherdaddy,Call Her Daddy,"New Episodes every Wednesday
Flashback eps every Friday",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2fbd8ec8d6e1cf1342a4aa2e5bf1fb85~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,1990,16,4689486,2097,234855533,,,,,,6742912676903568389
6807797744498508806,US,MS4wLjABAAAAQxIKVo8eVC1qrTt-cSaJh5FIbqMsBv8K79xXYHM7CB9k4ksxCH0mzWr9Fd-v__Ex,loveofearthco,Love of Earth Co.,Link to my Zero Waste shop!♻️💚⤵️,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/fb2401162ae88d3a71ad47271849462e~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,25,483890,0,0,loveofearthco,,,,,6742912676903568389
6808602123514889221,US,MS4wLjABAAAAcoA-H6WJxNC4JRDy_jcO3kalI8p0e2JxSDT7NOxceA7LzTzvgq7n07-49gEtBZc0,sustainyourselfshop,Sustain Yourself Shop,"Natural and plastic-free body care made by a twin sister team 👯‍♀️ 🌿
Shop ⬇️",https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/65d75650c82376db0cbb981208473348~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,45,6997,0,0,,,,,,6742912676903568389
6807956143584642053,US,MS4wLjABAAAAxONrNOHBbpjVtXNJ9twjzVKAQZaOt5mhTtpCXq0cg98pRRa-FgEVQ6P45J75reZ6,emmahalbrook,Emma Halbrook,"Tell me tomorrow
📚⚔️💀🧚🏼🦇🐉🌶️
*my ONLY account*

💌: halbrookemma@gmail.com",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/015a1f16148cd514215098dac372dead~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,702,349,219474,9002,4668852,,,,,,6742912676903568389
7406503650111226912,US,MS4wLjABAAAASU47igrGq3U1K4x9-0IxIBSfilYCuhrneDu_tLwuyZHns6U7oe2o4yFPY1wWQDXj,charlie.fans.2025,Charlie Fans,Thanks for watching ❤️❤️,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2d93461c9179d587374d340655d5bb0c~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,17,131779,0,0,,,,,,6742912676903568389
7462221677067748382,US,MS4wLjABAAAATY6VRyzEajbtmbbZTcZq7KN0X0GNByhbV-TPLHNNNbH-rd-cwB52vqWqb7M-7zg1,shopcastorganics,Castorganics,"100% USDA Organic, Cold Pressed, Hexane & Free Castor Oil 🌿 castorganics.com",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1dcbf19e35506ed97de311b8fc995bd6~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,11,193,60,311,302,,,,,,6742912676903568389
7145677314936505390,US,MS4wLjABAAAAZmmW5RYr2EyXbwS6ih47Yji30X_m_U8Z70sIkLa7RoJIXG0zYNTFy1pqhK3JCPdB,nontoxbaby,LowToxLiving,"(LOW & NONTOX SWAPS)
💍Married SAHM 💕
Do it for the message, not the views. 🙌",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f76d0dd49a6745ed094f48ab22066fd4~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,4933,5173,0,0,,,,,,6742912676903568389
6840999992082318341,US,MS4wLjABAAAApnicgbS0oq1pDnLYqMmo7TIhPXOpfXZDptyOnQndPVcfQd2ZdarDGMg-tInA3nuX,clarapitsker,Clara Pitsker,"Swiftie 🫶 book lover 📚 vegan 🌱
professional social media manager",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f13cb18ad12be1d837452f19223c0cd4~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,335,120,0,0,,,,,,6742912676903568389
6992288137960915974,US,MS4wLjABAAAARZSujeE20TqyQQS07Ov7skJR9st4ljqfjeOMuNN9qU0S4iXJPHw_PM7CjPsh5yap,shannonn.cc,shannonn.cc,"slow days & cooking & sourdough & jesus
mama to be🎀🧺🍋",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/73cc96897538aa60a3ab09b605a7b572~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,343,121096,0,0,shannonn.cc,,,,,6742912676903568389
6731172473792873477,US,MS4wLjABAAAALyRaYGxmdKO4P_8iC-Rt_QMoJZ1AUUBSAeLL4_Kxkx2AOS03L-xMnE1Ps05sSTZc,tishmal,Tishmal,👋🏼 let's connect on I G: @tishmal 💫,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/57b1f24c4e5dce0867e8ece3eb1836fb~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,406,584,119209,7900,3112176,tishmal,Tishmal,UCFyQ7nQNtqM9qGlQnaKvWhg,,,6742912676903568389
6999581019653981189,GB,MS4wLjABAAAACap8vatjbcKgo0Q7-bK5KfpA-ASiCQWlhumQiruTF5YUxIIsXWzfQGmPrWy9D5a1,rspb,RSPB,"not just the bird charity
🦆🌳⛰️🌼",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/55eb33e0619da102fa76ba7ee93da1b9~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,176,183,221695,2954,8080129,,,,,,6742912676903568389
6761210322990253062,US,MS4wLjABAAAAqT8FfcP9lK6rrzhKwrpfdW4syxn7PQIsyZ6RJcNYst8Vs6V-KLghMvR32z0CfvfB,thenatureconservancy,The Nature Conservancy,🌳 the original mother 🌍,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6ea2e80970ea50a5e43631d49834fcaa~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,207,198,30286,673,193615,nature_org,,,,,6742912676903568389
6927339786295723013,US,MS4wLjABAAAA2tL2HUZoK9J787Y_lQlh9Z45hPvHesIXLrfBfddx6jOffUaJDavPiubZgVWF8LCp,stylecrusader,STYLE CRUSADER,"💁🏻‍♀️
jennifer@thestylecrusader.com",https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5856b81492340ab57fee937ad28a19ca~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,172,69961,0,0,stylecrusader,,,,,6742912676903568389
6925230650916406277,US,MS4wLjABAAAAhwWOKkx6bgAHfE4Atq7A4WR9HALBzWT_Eg2rBNksLoOIVd-iOpfIy5rq9lU8H4pr,rosiekmoore,Rosie Moore,"Wildlife Biologist
Specializing in 🦈,🐊 &🐍
Let’s get dirty and Nerdy",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a1e8aa1551b18fdb402b344be695cd88~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,166,109174,0,0,rosiekmoore,,,,,6742912676903568389
6819810791601554438,US,MS4wLjABAAAAJKoGzzYz5_apYv1CNK91Gm8uI90qnbOaSNGitOiw0EHxvGH2wIHguDsS_jKlPsZH,fdmarketco,FD Market,The Lehigh Valley's refill + sustainable store. Your source for eco living.🪴🌎,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/45d6d0a312aebf78e135baf597384b8f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,565,96,97966,1367,2163367,fdmarketco,FD Market,UCdseiPZxoa2s1tSxYRzGazw,,,6742912676903568389
6940365210906493958,US,MS4wLjABAAAALmb9MdSzR056U0lhJn0gU8ck7hjVhZ8s4uPzKII0gAZinEoIdLNPciozoBhkiF2G,joesgarden,Joesgarden,"🌱 Tips to grow fruit and veg
🍳 Cooking 
🐞 Wildlife 
Chloe.dunne@84world.com",https://p16-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/3b01028923e3b66764f8dda0949ff414~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,355,1606316,0,0,joesgarden.official,Joe's Garden ,UCk2AtmKO0MfCbk6HEMwY0KA,,,6742912676903568389
6751156093521331205,US,MS4wLjABAAAAe8jIZa8eszpYAnjensMblmxDdcWImfwijB6y7_u1Vup9lXnClXmKhSpE85LllU94,leafshave,Leaf Shave,"The eco friendly shave care company 🍃 Plastic-free razors, refillable for life",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8a3aae4b11bb4c6479e297a831183333~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,289,366423,0,0,,,,,,6742912676903568389
6951856850476368901,US,MS4wLjABAAAAJE8t4oVjPOzX9XPdywNA-rTUxPeAjvE05e5mmmGdFvqE7m329-CDtKwRiRYL_shB,florafloraco,Flora Flora Co,A better way to care for your hair & planet 🌿🧼 code TIKTOK15 for 15% off 🖤,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347261806156464174~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,454,123,54507,2815,1102354,florafloraco,,,,,6742912676903568389
6996611275967218693,US,MS4wLjABAAAAprihdq35Gs6iP_jJacU6B4deOSC8RCNZhkrCFOAbolN-vh7-jszgadrVDo8Uf_1P,allskinbrand,ALLSKINBRAND,"SKINCARE MADE EQUAL
Clean Luxury Skincare",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7519e35c7f28c7bc8a077fc0e0c4956f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,20,76,0,0,allskinbrand,,,,,6742912676903568389
6877157069842793477,US,MS4wLjABAAAACJ8Ft0nAI8S4SG6IRRBpOe4KFDyOT9h25YBTaxX9GCZIS558Kew5yAIDiSjvua3c,authorabbyjimenez,AuthorAbbyJimenez,"Owner @NadiaCakes, Cupcake Wars winner, #1 NYT Bestseller. Read my books here 👇",https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7314607795641253934~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,2281,725,843575,75660,50980229,authorabbyjimenez,Author Abby Jimenez,UCRWVmTIoMXNWnPZmvpW6gWw,,,6742912676903568389
7379678247611630635,US,MS4wLjABAAAAgdF4JxgizSxbW-WXfwyhfx7EG68UtY66b8yXbsQlSbVY2e3UOvcDqAfeIq_Wm7wA,booksandrealms,BookRealms,"Em ❤️‍🔥🧝‍♀️🧚✨
Escaping to other worlds through books
Insta: booksnrealms",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f5b9e3f185d50c79725f0f7d1ad23296~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,36,0,77431,8,2139609,,,,,,6742912676903568389
6672400603907884037,DK,MS4wLjABAAAAhxKP2XAr4SC9zSVdQ_QO6vhPSmXWqgi_LVRlPDV7WgG1JQbLAurGqRMJk27yiyj2,gittemary,gittemary,"ZERO WASTE EXPERT // digital creator, author and public speaker 🌿💚🐢",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/761b79be1559310c0801ec7da7d98e3d~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,821,377,30641,6016,811106,,Gittemary Johansen,UCFQ_CWYmt-ScWaPX4YfnBrQ,,,6742912676903568389
6667193803299241989,US,MS4wLjABAAAA-3-npZ_mPffuHZObX6SapxuX5vm31ASsLabqVkWhzs8vFnU7pLuAhNBOuzltnAeA,pubity,Pubity,"Bringing entertainment and news to a community of many 🫂☀️

#RoadTo18M 👀",https://p19-common-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/240d7e6a213e5cc0ef7dc69277408efc~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,11394,840,17685298,10276,3775977052,pubity,Pubity,UCpJBuiuj2FmXXwxtVLRBgdg,,,6742912676903568389
6792753479809139717,US,MS4wLjABAAAASlEc7_ojg4Yb59Z7v02j1Ll377R6LjnGT78f4RiptmUszYbYVlcVHAu4TGxcbGQs,trashie,Trashie,Get rewarded for recycling your clothes (and more!) with the Take Back Bag ♻️,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0d8bddeac61d993d0cab103622c8aae8~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,149,45496,0,0,trashie,,,,,6742912676903568389
7065358115358966830,US,MS4wLjABAAAAdj6tu8IkoWLjv_VYoyqamVUdSP-GAu5KskzqtKsXA4VHQeWEaLPpGwbcPsjwjYQX,holdonbags,HoldOn Bags,"🗑️Compostable & ecofriendly bags for a low-waste lifestyle
Cleaning up the 🌎",https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7354438574869053483~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,471,4618,0,0,holdonbags,,,,,6742912676903568389
6587079003420114950,US,MS4wLjABAAAAkRng-_EjTNMYDZA2lwFJbV_vfJU-H5WmfqHTLzKt_RC6ZFJED6Mj7oM6dUftg4IG,the_florida_excursionist,the_florida_excursionist,Florida Master Naturalist 🌲 Veteran ✈️ Showcasing Florida’s nature and history.,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/cd94e7011f241af3c0937931ba194bfd~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,169,112,4850,270,38277,the_florida_excursionist,,,,,6742912676903568389
7062342708564935685,TH,MS4wLjABAAAAm7mfDazKUiBuO7R3uFIhj41wBH3PYdIdFY6dhEkT9dt1CcbIO-9cnEZbdd_NdpHR,happydoggoniall,Happy Doggo,"On a mission to fix the global street dog problem 🐾
UK charity, US 501(c)(3)",https://p19-common-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7c785fb9851fe60c8f42677ed9025c49~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,604,276,871693,349,35151374,wearehappydoggo,HappyDoggo,UCk2fmJwVqs0o9BETmJjYEyQ,,,6742912676903568389
7088377406909940778,US,MS4wLjABAAAAXoVxUJrQW9J2jgGz--XkiR4SzL7tBPuPGk2cMCHLoN9p0h3ieheE8EkRfOGbxNz5,ashleynicole_reads,ashley,"fantasy & romance reader 🖤
honest book reviews 
bookish things ↓",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/314890d00ab90c9c6c9035b77c4ac45b~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,602,49820,0,0,ashleynicole_reads,Ashley Anastasio,UCuww9jCijJfWwS7AOQ0ryWQ,,,6742912676903568389
6695886670962754566,US,MS4wLjABAAAA-RRmDLu-awHzwb-vWW6UpqkQt0QYA0-btX_bkE5DzgY5JJ40k0vi3ZwdYK6vaYrS,hdbrosriley,Riley the Golden Retriever,"Riley + Millie + Rhett + Bear + Honey🐶🐶👶🏼🐶👶🏼
OUR GOLDEN FAM❤️",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7329017080412373035~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,133,1463162,0,0,hdbrosriley,,,,,6742912676903568389
6833906328193696773,US,MS4wLjABAAAAwZ5IMgXF1vgJfk_QASoOhgNnaROlXWIHXRx-TdIse2vaDRVsgPBU25ispc_8A_IJ,hugothemalamute,Hugo The Malamute,"Brian and his good boys
hugo@dogoffame.com",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/5e10ee11748ae3fa1bb3ff0413aceabe~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,450,497,2572603,3338,119838378,hugo_themalamute,Hugo The Malamute,UCxYrYfulA8BFmgvdBF6Yr7g,,,6742912676903568389
6713611553574765573,US,MS4wLjABAAAALoGu1CG2rge3qrTz-b-asp_ZhoBXPtpEaRliPFF9SElsQIANJ9Uf-I_QH7z6Dmuw,probablyoffreading,miranda 🎀,"books, tv/film & hobbies 💕
Probablyoffreading@gmail.com",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/50b590bac0d2dbf00c9bec87cbf8b1e1~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,386,461598,0,0,probablyoffreading,,,,,6742912676903568389
6681031681057506309,US,MS4wLjABAAAAvPaSn_rn0gmYY1c-ypPiMNyWobXjUFm5uod2aGevZojX9SXJ-qR_0yHzSAfzEBnG,hubermanlab,Andrew Huberman,Professor at Stanford School of Medicine & host of the Huberman Lab podcast,https://p16-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/67cbb7ce8c71a72f5e5c96fa5f437a1c~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,99,38,487775,17,1173878,,,,,,6742912676903568389
6985889593045713926,US,MS4wLjABAAAA4ft0ZrMfMZIm97PmYocWDrhBFyil1TGH4i-7xpp0xZ-Wp7k1mEOtNNBo851XwQh0,whisperingwillowsdogs,Whispering Willows Senior Dogs,"A lifetime hospice sanctuary for senior dogs in MO 🐾 
Ways you can donate👇🏼",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347488295762264107~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,10,105195,0,0,whisperingwillows_sds,,,,,6742912676903568389
7392256624230073386,US,MS4wLjABAAAAa2HrRAvMVWneTwuB-kx18AK6i2mfRIZbiusotxFyf-cIrabO-jsHCcAEi0Gqlxkl,shop.earthhero,earthhero,"🌎 Your sustainable journey starts here
✨ 1% for the planet, Climate Neutral",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2b4fced6cb92f883f002ade0c3e6d74e~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,115,13,1516,158,984914,shopearthhero,,,,,6742912676903568389
6804527752122827781,US,MS4wLjABAAAAsCzfNvQQ4GgEcT7up0mTvcLMt4AbTqqV0CHS1KKMiWOeJ3bsIFQDBLaRqQcTTPO8,shopearthhero,EarthHero.com,"Follow our NEW account @shop.earthhero
🌎 Sustainable Shopping Made Simple",https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7337737010288803886~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,249,1393,0,0,shopearthhero,,,,,6742912676903568389
